xstart,ystart,zstart,xend,yend,zend,color
-29.3696,11.1162,78.118,-27.9343,8.042,76.2096,16
-29.3696,11.1162,78.118,-27.737,7.5819,75.9777,16
-29.3696,11.1162,78.118,-26.9261,5.5903,76.3571,16
-29.3696,11.1162,78.118,-28.4959,10.7657,77.4413,16
-29.3696,11.1162,78.118,-27.9148,8.2597,76.1337,16
-29.3696,11.1162,78.118,-27.9083,9.2017,76.1613,16
-29.3696,11.1162,78.118,-25.1903,4.1931,74.4182,16
-29.3696,11.1162,78.118,-27.9013,9.0469,76.3568,16
-29.3696,11.1162,78.118,-29.8749,12.7062,77.0708,16
-29.3696,11.1162,78.118,-27.9086,8.1326,76.4734,16
-29.4365,11.5817,77.9128,-30.7647,12.3199,79.3163,16
-29.4365,11.5817,77.9128,-25.5777,4.2858,74.7089,16
-29.4365,11.5817,77.9128,-28.0352,10.516,76.491,16
-29.4365,11.5817,77.9128,-28.0346,10.2757,76.2278,16
-29.4365,11.5817,77.9128,-25.4432,4.0863,74.5979,16
-29.4365,11.5817,77.9128,-30.227,12.0302,78.605,20
-29.4365,11.5817,77.9128,-27.9343,8.042,76.2096,16
-29.4365,11.5817,77.9128,-27.737,7.5819,75.9777,16
-29.4365,11.5817,77.9128,-26.9261,5.5903,76.3571,16
-29.4365,11.5817,77.9128,-27.9148,8.2597,76.1337,16
-29.4365,11.5817,77.9128,-27.9083,9.2017,76.1613,16
-29.4365,11.5817,77.9128,-25.1903,4.1931,74.4182,16
-29.4365,11.5817,77.9128,-27.9013,9.0469,76.3568,16
-29.4365,11.5817,77.9128,-29.7003,11.5255,78.3772,20
-29.4365,11.5817,77.9128,-27.9086,8.1326,76.4734,16
-28.4093,9.8866,79.6526,-25.8749,3.6752,85.0952,18
-28.4093,9.8866,79.6526,-24.832,3.5245,84.9142,18
-28.4093,9.8866,79.6526,-27.9777,9.0109,78.6864,20
-28.4093,9.8866,79.6526,-29.2802,13.6463,77.6957,18
-28.4093,9.8866,79.6526,-29.1844,12.4366,76.6086,20
-28.4093,9.8866,79.6526,-29.5827,12.81,76.6125,20
-28.4093,9.8866,79.6526,-29.3725,13.6263,78.3144,18
-30.7647,12.3199,79.3163,-28.4684,11.5288,76.7851,16
-30.7647,12.3199,79.3163,-28.531,11.8483,76.6064,16
-30.7647,12.3199,79.3163,-28.0352,10.516,76.491,16
-30.7647,12.3199,79.3163,-28.0346,10.2757,76.2278,16
-30.7647,12.3199,79.3163,-28.2957,11.2829,76.4237,16
-30.7647,12.3199,79.3163,-27.9343,8.042,76.2096,16
-30.7647,12.3199,79.3163,-27.9148,8.2597,76.1337,16
-30.7647,12.3199,79.3163,-30.0997,11.4925,78.9791,16
-30.7647,12.3199,79.3163,-28.6076,11.3211,77.2336,16
-30.7647,12.3199,79.3163,-27.9083,9.2017,76.1613,16
-30.7647,12.3199,79.3163,-27.9013,9.0469,76.3568,16
-30.7647,12.3199,79.3163,-29.1254,11.4234,77.4832,20
-30.7647,12.3199,79.3163,-27.9086,8.1326,76.4734,16
-30.7647,12.3199,79.3163,-29.1614,12.1305,76.9289,20
-30.7647,12.3199,79.3163,-28.2293,10.9835,76.2423,16
-31.0903,12.8615,78.9708,-28.531,11.8483,76.6064,16
-31.0903,12.8615,78.9708,-28.0346,10.2757,76.2278,16
-31.0903,12.8615,78.9708,-27.9343,8.042,76.2096,16
-31.0903,12.8615,78.9708,-27.9148,8.2597,76.1337,16
-31.0903,12.8615,78.9708,-27.9083,9.2017,76.1613,16
-31.0903,12.8615,78.9708,-27.9013,9.0469,76.3568,16
-31.0903,12.8615,78.9708,-29.8749,12.7062,77.0708,16
-31.0903,12.8615,78.9708,-27.9086,8.1326,76.4734,16
-31.0903,12.8615,78.9708,-29.1844,12.4366,76.6086,16
-31.0903,12.8615,78.9708,-28.2293,10.9835,76.2423,16
-28.4684,11.5288,76.7851,-28.0346,10.2757,76.2278,16
-28.4684,11.5288,76.7851,-30.227,12.0302,78.605,20
-28.4684,11.5288,76.7851,-27.9343,8.042,76.2096,16
-28.4684,11.5288,76.7851,-29.0632,10.1257,77.991,16
-28.4684,11.5288,76.7851,-27.9148,8.2597,76.1337,16
-28.4684,11.5288,76.7851,-30.0997,11.4925,78.9791,16
-28.4684,11.5288,76.7851,-27.9083,9.2017,76.1613,16
-28.4684,11.5288,76.7851,-27.9013,9.0469,76.3568,16
-28.4684,11.5288,76.7851,-27.9086,8.1326,76.4734,16
-28.531,11.8483,76.6064,-25.8221,4.473,75.0934,16
-28.531,11.8483,76.6064,-25.5777,4.2858,74.7089,16
-28.531,11.8483,76.6064,-25.9113,4.7722,75.3206,16
-28.531,11.8483,76.6064,-28.0346,10.2757,76.2278,16
-28.531,11.8483,76.6064,-28.2957,11.2829,76.4237,16
-28.531,11.8483,76.6064,-27.6992,6.5382,77.3841,16
-28.531,11.8483,76.6064,-29.328,8.3311,78.7637,16
-28.531,11.8483,76.6064,-29.7862,13.4315,76.1966,20
-28.531,11.8483,76.6064,-27.8457,9.7085,76.466,16
-28.531,11.8483,76.6064,-25.5254,3.0374,82.6421,16
-28.531,11.8483,76.6064,-27.9343,8.042,76.2096,16
-28.531,11.8483,76.6064,-27.6423,6.6306,76.6672,16
-28.531,11.8483,76.6064,-26.9261,5.5903,76.3571,16
-28.531,11.8483,76.6064,-27.9148,8.2597,76.1337,16
-28.531,11.8483,76.6064,-27.9083,9.2017,76.1613,16
-28.531,11.8483,76.6064,-27.9013,9.0469,76.3568,16
-28.531,11.8483,76.6064,-29.8749,12.7062,77.0708,16
-28.531,11.8483,76.6064,-30.3077,13.0605,77.1566,16
-28.531,11.8483,76.6064,-30.7596,13.3209,77.5091,20
-28.531,11.8483,76.6064,-27.9086,8.1326,76.4734,16
-28.531,11.8483,76.6064,-29.1844,12.4366,76.6086,16
-28.531,11.8483,76.6064,-29.5827,12.81,76.6125,20
-17.42,-3.3124,84.9224,-15.7568,-3.9068,83.8371,0
-17.42,-3.3124,84.9224,-15.7301,-3.5273,83.4414,0
-17.42,-3.3124,84.9224,-15.557,-3.3566,83.409,0
-17.42,-3.3124,84.9224,-15.655,-3.0238,83.0693,0
-17.42,-3.3124,84.9224,-15.9335,-3.6171,83.4873,0
-17.42,-3.3124,84.9224,-15.1006,-3.2308,84.1788,0
-17.42,-3.3124,84.9224,-14.8749,-2.7868,83.6194,0
-17.42,-3.3124,84.9224,-18.259,-0.81227,86.8002,0
-17.42,-3.3124,84.9224,-17.9029,-1.344,86.2426,0
-17.42,-3.3124,84.9224,-16.0138,3.8799,81.6057,0
-17.42,-3.3124,84.9224,-15.8483,4.8137,81.8491,0
-17.42,-3.3124,84.9224,-15.0449,-2.5112,82.6597,0
-17.42,-3.3124,84.9224,-14.5406,-1.5966,83.255,0
-17.42,-3.3124,84.9224,-14.5522,-1.0767,83.4348,0
-17.42,-3.3124,84.9224,-14.7761,-2.496,83.7898,0
-17.42,-3.3124,84.9224,-14.6984,-1.9459,83.777,0
-17.42,-3.3124,84.9224,-14.703,-2.3235,83.524,0
-17.42,-3.3124,84.9224,-14.6073,-1.9382,83.0232,0
-17.42,-3.3124,84.9224,-19.0055,-2.8787,87.1629,0
-17.42,-3.3124,84.9224,-16.3267,2.0393,81.7679,3
-17.42,-3.3124,84.9224,-16.4587,2.0028,81.9687,3
-17.42,-3.3124,84.9224,-16.6239,2.5466,81.7329,3
-17.42,-3.3124,84.9224,-17.0628,1.1827,88.4196,0
-17.42,-3.3124,84.9224,-28.483,10.7532,77.8494,0
-17.42,-3.3124,84.9224,-18.1121,-2.7599,85.9838,0
-15.599,-1.8517,85.9119,-15.543,5.7203,81.2874,11
-15.599,-1.8517,85.9119,-15.1749,-1.6561,82.1445,0
-15.599,-1.8517,85.9119,-15.0629,0.39715,84.2844,0
-15.599,-1.8517,85.9119,-15.4302,0.66092,82.2574,0
-15.599,-1.8517,85.9119,-25.8221,4.473,75.0934,16
-15.599,-1.8517,85.9119,-25.5777,4.2858,74.7089,16
-15.599,-1.8517,85.9119,-25.9113,4.7722,75.3206,16
-15.599,-1.8517,85.9119,-15.9335,-3.6171,83.4873,0
-15.599,-1.8517,85.9119,-15.0251,-2.801,84.3806,0
-15.599,-1.8517,85.9119,-15.1006,-3.2308,84.1788,0
-15.599,-1.8517,85.9119,-16.8702,-1.9294,84.3385,0
-15.599,-1.8517,85.9119,-14.8749,-2.7868,83.6194,0
-15.599,-1.8517,85.9119,-16.108,-2.2578,82.8993,0
-15.599,-1.8517,85.9119,-18.259,-0.81227,86.8002,0
-15.599,-1.8517,85.9119,-17.9029,-1.344,86.2426,0
-15.599,-1.8517,85.9119,-15.0449,-2.5112,82.6597,0
-15.599,-1.8517,85.9119,-14.5406,-1.5966,83.255,0
-15.599,-1.8517,85.9119,-14.5522,-1.0767,83.4348,0
-15.599,-1.8517,85.9119,-14.7761,-2.496,83.7898,0
-15.599,-1.8517,85.9119,-15.3152,-2.2018,82.4833,0
-15.599,-1.8517,85.9119,-14.6984,-1.9459,83.777,0
-15.599,-1.8517,85.9119,-14.703,-2.3235,83.524,0
-15.599,-1.8517,85.9119,-14.6073,-1.9382,83.0232,0
-15.599,-1.8517,85.9119,-19.0055,-2.8787,87.1629,0
-15.599,-1.8517,85.9119,-14.9119,0.44477,83.5435,0
-15.599,-1.8517,85.9119,-15.7755,-2.329,82.6493,0
-15.599,-1.8517,85.9119,-25.2984,3.8016,74.6564,11
-15.599,-1.8517,85.9119,-25.4432,4.0863,74.5979,16
-15.599,-1.8517,85.9119,-16.1769,-1.4456,82.6743,0
-15.599,-1.8517,85.9119,-16.4287,-1.1953,83.3518,0
-15.599,-1.8517,85.9119,-16.123,-0.47998,82.3278,0
-15.599,-1.8517,85.9119,-16.3,-0.74876,82.9056,11
-15.599,-1.8517,85.9119,-14.6508,-0.93641,82.5299,0
-15.599,-1.8517,85.9119,-14.9576,0.55335,82.8687,0
-15.599,-1.8517,85.9119,-15.7001,1.3284,85.4153,11
-15.599,-1.8517,85.9119,-14.514,-1.3052,82.966,0
-15.599,-1.8517,85.9119,-18.1455,0.0024614,86.6765,11
-15.599,-1.8517,85.9119,-18.1741,0.85359,86.5056,11
-15.599,-1.8517,85.9119,-18.5264,0.89591,87.0379,0
-15.599,-1.8517,85.9119,-15.847,2.8488,83.0578,11
-15.599,-1.8517,85.9119,29.7398,5.2513,79.9709,6
-15.599,-1.8517,85.9119,29.2098,4.2056,79.3082,6
-15.599,-1.8517,85.9119,30.3726,7.0185,80.1691,6
-15.599,-1.8517,85.9119,31.4902,9.9603,79.0103,6
-15.599,-1.8517,85.9119,31.0415,8.7001,79.7029,6
-15.599,-1.8517,85.9119,31.6068,10.4862,78.5655,6
-28.3173,5.2244,81.8084,-25.8645,5.028,75.3467,16
-28.3173,5.2244,81.8084,-15.655,-3.0238,83.0693,0
-28.3173,5.2244,81.8084,-29.8409,13.9553,78.9321,18
-28.3173,5.2244,81.8084,-26.2096,5.1829,75.4466,16
-28.3173,5.2244,81.8084,-26.4093,5.2792,75.5009,16
-28.3173,5.2244,81.8084,-28.366,5.2684,83.1153,22
-28.3173,5.2244,81.8084,-23.2421,2.5845,79.3582,22
-28.3173,5.2244,81.8084,-26.6291,3.8751,79.2501,22
-28.3173,5.2244,81.8084,-26.3355,3.2766,82.8226,18
-28.3173,5.2244,81.8084,-25.9453,4.2065,76.0159,22
-28.3173,5.2244,81.8084,-27.7297,5.2477,79.2716,22
-28.3173,5.2244,81.8084,-27.2825,4.2598,79.8833,22
-28.3173,5.2244,81.8084,-27.5007,4.4165,80.5065,22
-28.3173,5.2244,81.8084,-27.8682,4.8646,80.3038,22
-28.3173,5.2244,81.8084,-26.9162,4.4127,78.9617,22
-28.3173,5.2244,81.8084,-26.6272,4.6206,78.1126,22
-28.3173,5.2244,81.8084,-28.2718,5.7393,79.9303,22
-28.3173,5.2244,81.8084,-27.4614,5.5561,78.4,22
-28.3173,5.2244,81.8084,-26.9261,5.5903,76.3571,16
-28.3173,5.2244,81.8084,-28.4515,9.1683,77.3739,16
-28.3173,5.2244,81.8084,-28.869,6.4115,80.5577,22
-28.3173,5.2244,81.8084,-28.5238,6.3881,79.5355,22
-28.3173,5.2244,81.8084,-29.5864,8.2677,79.8482,22
-28.3173,5.2244,81.8084,-29.4659,8.6016,79.2515,22
-28.3173,5.2244,81.8084,-29.5382,7.8785,80.2283,22
-28.3173,5.2244,81.8084,-29.0369,13.2545,76.0888,18
-28.3173,5.2244,81.8084,-28.8276,12.501,76.506,18
-28.3173,5.2244,81.8084,-28.7783,12.4435,76.2676,18
-28.3173,5.2244,81.8084,-28.7849,12.8446,76.2552,18
-28.3173,5.2244,81.8084,-29.0821,13.4603,76.3064,18
-27.4768,6.2139,76.964,-25.8645,5.028,75.3467,16
-27.4768,6.2139,76.964,-25.688,3.9779,75.2568,22
-27.4768,6.2139,76.964,-25.6543,4.1194,74.8918,22
-27.4768,6.2139,76.964,-27.2962,4.2232,84.3671,22
-27.4768,6.2139,76.964,-26.8682,5.7789,75.6644,16
-27.4768,6.2139,76.964,-29.2275,7.1144,80.0939,22
-27.4768,6.2139,76.964,-27.214,3.79,82.9544,22
-27.4768,6.2139,76.964,-27.8118,4.5297,82.3756,22
-27.4768,6.2139,76.964,-26.5872,5.445,75.6289,16
-27.4768,6.2139,76.964,-26.2096,5.1829,75.4466,16
-27.4768,6.2139,76.964,-26.4093,5.2792,75.5009,16
-27.4768,6.2139,76.964,-27.9343,8.042,76.2096,16
-27.4768,6.2139,76.964,-27.7297,5.2477,79.2716,22
-27.4768,6.2139,76.964,-27.2683,4.8534,78.5856,22
-27.4768,6.2139,76.964,-27.2825,4.2598,79.8833,22
-27.4768,6.2139,76.964,-27.5353,4.5671,79.8796,22
-27.4768,6.2139,76.964,-27.4575,4.6631,79.4704,22
-27.4768,6.2139,76.964,-28.5417,5.7791,81.0167,22
-27.4768,6.2139,76.964,-28.2718,5.7393,79.9303,22
-27.4768,6.2139,76.964,-28.1025,6.1461,78.2887,22
-27.4768,6.2139,76.964,-28.2141,6.5643,78.3933,22
-27.4768,6.2139,76.964,-28.1391,6.6735,78.0665,22
-27.4768,6.2139,76.964,-28.7914,6.0562,81.9919,22
-27.4768,6.2139,76.964,-27.4614,5.5561,78.4,22
-27.4768,6.2139,76.964,-27.3406,5.8143,77.7518,22
-27.4768,6.2139,76.964,-25.7156,5.0779,75.1559,16
-27.4768,6.2139,76.964,-27.9148,8.2597,76.1337,16
-27.4768,6.2139,76.964,-27.9083,9.2017,76.1613,16
-27.4768,6.2139,76.964,-29.129,6.504,81.627,22
-27.4768,6.2139,76.964,-28.869,6.4115,80.5577,22
-27.4768,6.2139,76.964,-28.5238,6.3881,79.5355,22
-27.4768,6.2139,76.964,-29.4218,7.1283,81.3061,22
-27.4768,6.2139,76.964,-28.286,6.3076,78.891,22
-27.4768,6.2139,76.964,-28.5859,6.8831,78.8034,22
-27.4768,6.2139,76.964,-27.9013,9.0469,76.3568,16
-27.4768,6.2139,76.964,-16.6735,6.6243,76.4221,16
-27.4768,6.2139,76.964,-16.6791,6.8174,76.0899,16
-15.543,5.7203,81.2874,-15.557,-3.3566,83.409,11
-15.543,5.7203,81.2874,-15.655,-3.0238,83.0693,11
-15.543,5.7203,81.2874,-15.9564,-1.5696,82.3879,3
-15.543,5.7203,81.2874,-16.4287,-1.1953,83.3518,3
-15.543,5.7203,81.2874,-16.4196,-0.65314,83.2901,3
-15.543,5.7203,81.2874,-16.5479,-1.6898,83.6699,3
-15.543,5.7203,81.2874,-15.6264,-1.6346,82.2431,3
-15.543,5.7203,81.2874,-23.966,2.6046,81.7574,11
-15.543,5.7203,81.2874,-21.0801,3.6356,76.4614,21
-15.543,5.7203,81.2874,-20.7386,3.7592,76.4745,21
-15.543,5.7203,81.2874,-20.9091,3.9358,75.9683,21
-15.543,5.7203,81.2874,-15.8897,4.1237,80.0372,11
-15.543,5.7203,81.2874,-15.8102,4.9258,80.1166,11
-15.543,5.7203,81.2874,-16.1276,4.9561,78.3163,3
-15.543,5.7203,81.2874,-15.8967,5.926,79.5235,11
-15.543,5.7203,81.2874,-17.5676,6.0117,75.9497,3
-15.543,5.7203,81.2874,-17.4455,6.2457,75.8608,3
-15.543,5.7203,81.2874,-18.1239,5.9803,75.3135,3
-15.543,5.7203,81.2874,-15.9858,6.788,77.5682,3
-15.543,5.7203,81.2874,-16.9618,6.5079,75.9548,3
-15.543,5.7203,81.2874,-17.8542,6.1682,75.4243,3
-15.543,5.7203,81.2874,-17.5328,6.3556,75.3744,3
-15.543,5.7203,81.2874,-17.9588,6.1351,75.1961,3
-15.543,5.7203,81.2874,-17.4997,6.4037,75.1353,3
-15.543,5.7203,81.2874,-17.2856,6.5405,75.2597,3
-27.6285,6.6085,76.5859,-25.8645,5.028,75.3467,16
-27.6285,6.6085,76.5859,-28.0346,10.2757,76.2278,16
-27.6285,6.6085,76.5859,-27.2962,4.2232,84.3671,22
-27.6285,6.6085,76.5859,-26.8682,5.7789,75.6644,16
-27.6285,6.6085,76.5859,-27.2263,4.0284,81.6514,22
-27.6285,6.6085,76.5859,-27.6715,4.503,81.2054,22
-27.6285,6.6085,76.5859,-29.2275,7.1144,80.0939,22
-27.6285,6.6085,76.5859,-26.2096,5.1829,75.4466,16
-27.6285,6.6085,76.5859,-26.4093,5.2792,75.5009,16
-27.6285,6.6085,76.5859,-27.9343,8.042,76.2096,16
-27.6285,6.6085,76.5859,-28.2718,5.7393,79.9303,22
-27.6285,6.6085,76.5859,-26.3825,5.3227,75.5302,16
-27.6285,6.6085,76.5859,-25.7156,5.0779,75.1559,16
-27.6285,6.6085,76.5859,-26.9261,5.5903,76.3571,16
-27.6285,6.6085,76.5859,-27.9148,8.2597,76.1337,16
-27.6285,6.6085,76.5859,-27.9083,9.2017,76.1613,16
-27.6285,6.6085,76.5859,-29.129,6.504,81.627,22
-27.6285,6.6085,76.5859,-28.3103,7.6196,77.5875,22
-27.6285,6.6085,76.5859,-27.9013,9.0469,76.3568,16
-27.6285,6.6085,76.5859,-16.6735,6.6243,76.4221,16
-27.6285,6.6085,76.5859,-16.6791,6.8174,76.0899,16
-27.6285,6.6085,76.5859,-28.2293,10.9835,76.2423,16
-25.8645,5.028,75.3467,-26.4302,4.8721,76.3984,16
-25.8645,5.028,75.3467,-23.3343,4.4756,76.3384,16
-25.8645,5.028,75.3467,-22.4585,4.9743,75.5693,16
-25.8645,5.028,75.3467,-26.1735,4.5427,76.9552,16
-25.8645,5.028,75.3467,-26.4849,4.8432,76.8855,16
-25.8645,5.028,75.3467,-25.8221,4.473,75.0934,16
-25.8645,5.028,75.3467,-25.5777,4.2858,74.7089,16
-25.8645,5.028,75.3467,-25.9113,4.7722,75.3206,16
-25.8645,5.028,75.3467,-17.4226,-0.032436,85.4785,3
-25.8645,5.028,75.3467,-17.5167,0.84094,85.4177,3
-25.8645,5.028,75.3467,-25.8607,4.5381,75.362,16
-25.8645,5.028,75.3467,-28.0346,10.2757,76.2278,16
-25.8645,5.028,75.3467,-25.8447,3.9011,77.2494,16
-25.8645,5.028,75.3467,-25.7181,3.8798,76.4163,16
-25.8645,5.028,75.3467,-26.8682,5.7789,75.6644,16
-25.8645,5.028,75.3467,-25.4776,4.7795,75.4863,16
-25.8645,5.028,75.3467,-29.328,8.3311,78.7637,16
-25.8645,5.028,75.3467,-25.4432,4.0863,74.5979,16
-25.8645,5.028,75.3467,-24.0521,4.9626,74.8835,16
-25.8645,5.028,75.3467,-26.5872,5.445,75.6289,16
-25.8645,5.028,75.3467,-26.2096,5.1829,75.4466,16
-25.8645,5.028,75.3467,-26.4093,5.2792,75.5009,16
-25.8645,5.028,75.3467,-17.7514,-0.044174,86.1225,3
-25.8645,5.028,75.3467,-17.782,0.85343,85.9941,3
-25.8645,5.028,75.3467,-18.0519,1.6338,85.7443,3
-25.8645,5.028,75.3467,-20.6009,3.6911,85.2652,19
-25.8645,5.028,75.3467,-19.8676,3.5602,84.8265,19
-25.8645,5.028,75.3467,-20.1154,3.4138,80.0073,16
-25.8645,5.028,75.3467,-20.7771,3.073,80.733,16
-25.8645,5.028,75.3467,-27.8457,9.7085,76.466,16
-25.8645,5.028,75.3467,-24.8731,3.953,74.2917,16
-25.8645,5.028,75.3467,-24.8356,4.8712,74.8259,16
-25.8645,5.028,75.3467,-27.9343,8.042,76.2096,16
-25.8645,5.028,75.3467,-25.4954,3.5017,77.7976,16
-25.8645,5.028,75.3467,-27.9766,8.2825,76.1438,16
-25.8645,5.028,75.3467,-27.2161,6.3386,75.6678,16
-25.8645,5.028,75.3467,-27.737,7.5819,75.9777,16
-25.8645,5.028,75.3467,-26.3825,5.3227,75.5302,16
-25.8645,5.028,75.3467,-25.7156,5.0779,75.1559,16
-25.8645,5.028,75.3467,-25.4141,4.9285,75.0826,16
-25.8645,5.028,75.3467,-26.9261,5.5903,76.3571,16
-25.8645,5.028,75.3467,-28.4515,9.1683,77.3739,16
-25.8645,5.028,75.3467,-26.6676,5.6821,75.4907,16
-25.8645,5.028,75.3467,-28.2093,9.124,76.7748,16
-25.8645,5.028,75.3467,-30.0997,11.4925,78.9791,16
-25.8645,5.028,75.3467,-27.9083,9.2017,76.1613,16
-25.8645,5.028,75.3467,-24.4071,4.1922,74.0711,16
-25.8645,5.028,75.3467,-25.1903,4.1931,74.4182,16
-25.8645,5.028,75.3467,-28.0845,9.7156,76.4519,16
-25.8645,5.028,75.3467,-27.9013,9.0469,76.3568,16
-25.8645,5.028,75.3467,-16.6735,6.6243,76.4221,16
-25.8645,5.028,75.3467,-16.6791,6.8174,76.0899,16
-25.8645,5.028,75.3467,-28.2293,10.9835,76.2423,16
-26.4302,4.8721,76.3984,-27.2263,4.0284,81.6514,22
-26.4302,4.8721,76.3984,-27.6715,4.503,81.2054,22
-26.4302,4.8721,76.3984,-26.2096,5.1829,75.4466,16
-26.4302,4.8721,76.3984,-26.4093,5.2792,75.5009,16
-26.4302,4.8721,76.3984,-28.366,5.2684,83.1153,22
-26.4302,4.8721,76.3984,-27.7297,5.2477,79.2716,22
-26.4302,4.8721,76.3984,-27.2683,4.8534,78.5856,22
-26.4302,4.8721,76.3984,-27.2825,4.2598,79.8833,22
-26.4302,4.8721,76.3984,-27.5353,4.5671,79.8796,22
-26.4302,4.8721,76.3984,-27.4575,4.6631,79.4704,22
-26.4302,4.8721,76.3984,-26.9162,4.4127,78.9617,22
-26.4302,4.8721,76.3984,-26.6272,4.6206,78.1126,22
-26.4302,4.8721,76.3984,-28.2718,5.7393,79.9303,22
-26.4302,4.8721,76.3984,-27.4614,5.5561,78.4,22
-26.4302,4.8721,76.3984,-27.3406,5.8143,77.7518,22
-23.3343,4.4756,76.3384,-24.0521,4.9626,74.8835,7
-23.3343,4.4756,76.3384,-22.5201,5.4397,74.2104,7
-23.3343,4.4756,76.3384,-22.0082,5.6105,74.2265,7
-23.3343,4.4756,76.3384,-16.123,-0.47998,82.3278,3
-23.3343,4.4756,76.3384,-16.3,-0.74876,82.9056,3
-23.3343,4.4756,76.3384,-16.2148,0.19207,82.2597,3
-23.3343,4.4756,76.3384,-16.3157,0.36714,82.475,3
-23.3343,4.4756,76.3384,-20.6009,3.6911,85.2652,7
-23.3343,4.4756,76.3384,-19.8676,3.5602,84.8265,7
-23.3343,4.4756,76.3384,-21.5895,3.6929,84.8083,7
-23.3343,4.4756,76.3384,-25.8749,3.6752,85.0952,7
-23.3343,4.4756,76.3384,-24.5384,2.691,79.9481,7
-23.3343,4.4756,76.3384,-23.6583,3.3725,75.3961,7
-23.3343,4.4756,76.3384,-23.3048,4.1247,73.8462,7
-23.3343,4.4756,76.3384,-23.542,2.886,82.5851,7
-23.3343,4.4756,76.3384,-24.0415,4.9102,74.5371,7
-23.3343,4.4756,76.3384,-24.344,2.8206,82.4865,7
-23.3343,4.4756,76.3384,-24.5111,2.5802,80.8544,7
-23.3343,4.4756,76.3384,-23.819,2.5836,80.0699,7
-23.3343,4.4756,76.3384,-22.6688,4.5112,73.5129,7
-23.3343,4.4756,76.3384,-22.9664,4.5916,73.451,7
-23.3343,4.4756,76.3384,-22.3482,4.8803,73.3001,7
-23.3343,4.4756,76.3384,-23.167,4.7426,73.4932,7
-23.3343,4.4756,76.3384,-21.8235,5.2577,73.3884,7
-23.3343,4.4756,76.3384,-22.6172,5.1116,73.3718,7
-23.3343,4.4756,76.3384,-23.2926,4.996,73.5472,7
-23.3343,4.4756,76.3384,-23.7571,4.8031,73.9639,7
-23.3343,4.4756,76.3384,-23.2949,5.1981,73.9759,7
-23.3343,4.4756,76.3384,-24.1772,4.9198,74.3559,7
-23.3343,4.4756,76.3384,-22.157,5.3968,73.5135,7
-23.3343,4.4756,76.3384,-22.9148,5.2299,73.5863,7
-23.3343,4.4756,76.3384,-24.1292,4.7353,74.1967,7
-23.3343,4.4756,76.3384,-18.9241,5.9406,74.5651,7
-23.3343,4.4756,76.3384,-22.5252,5.4184,73.7545,7
-23.3343,4.4756,76.3384,-18.2858,6.1837,74.8255,7
-23.3343,4.4756,76.3384,-18.4867,5.8432,75.0481,7
-23.3343,4.4756,76.3384,-18.3468,5.9687,74.9592,7
-23.3343,4.4756,76.3384,-18.6026,5.8196,74.8247,7
-22.4585,4.9743,75.5693,-24.0521,4.9626,74.8835,7
-22.4585,4.9743,75.5693,-22.5201,5.4397,74.2104,7
-22.4585,4.9743,75.5693,-21.7007,5.3982,75.0279,7
-22.4585,4.9743,75.5693,-22.0082,5.6105,74.2265,7
-22.4585,4.9743,75.5693,-16.123,-0.47998,82.3278,3
-22.4585,4.9743,75.5693,-16.3,-0.74876,82.9056,3
-22.4585,4.9743,75.5693,-16.2148,0.19207,82.2597,3
-22.4585,4.9743,75.5693,-16.3157,0.36714,82.475,3
-22.4585,4.9743,75.5693,-23.6583,3.3725,75.3961,7
-22.4585,4.9743,75.5693,-23.542,2.886,82.5851,7
-22.4585,4.9743,75.5693,-24.0415,4.9102,74.5371,7
-22.4585,4.9743,75.5693,-24.344,2.8206,82.4865,7
-22.4585,4.9743,75.5693,-22.3482,4.8803,73.3001,7
-22.4585,4.9743,75.5693,-23.167,4.7426,73.4932,7
-22.4585,4.9743,75.5693,-22.6172,5.1116,73.3718,7
-22.4585,4.9743,75.5693,-23.2926,4.996,73.5472,7
-22.4585,4.9743,75.5693,-23.7571,4.8031,73.9639,7
-22.4585,4.9743,75.5693,-23.2949,5.1981,73.9759,7
-22.4585,4.9743,75.5693,-24.1772,4.9198,74.3559,7
-22.4585,4.9743,75.5693,-22.9148,5.2299,73.5863,7
-22.4585,4.9743,75.5693,-24.1292,4.7353,74.1967,7
-22.4585,4.9743,75.5693,-18.9241,5.9406,74.5651,7
-22.4585,4.9743,75.5693,-22.5252,5.4184,73.7545,7
-22.4585,4.9743,75.5693,-18.2858,6.1837,74.8255,7
-22.4585,4.9743,75.5693,-18.4867,5.8432,75.0481,7
-22.4585,4.9743,75.5693,-18.3468,5.9687,74.9592,7
-22.4585,4.9743,75.5693,-18.6026,5.8196,74.8247,7
-15.1749,-1.6561,82.1445,-15.0629,0.39715,84.2844,0
-15.1749,-1.6561,82.1445,-15.7568,-3.9068,83.8371,0
-15.1749,-1.6561,82.1445,-25.8221,4.473,75.0934,16
-15.1749,-1.6561,82.1445,-25.5777,4.2858,74.7089,16
-15.1749,-1.6561,82.1445,-25.9113,4.7722,75.3206,16
-15.1749,-1.6561,82.1445,-16.8702,-1.9294,84.3385,0
-15.1749,-1.6561,82.1445,-15.2465,0.94693,82.544,0
-15.1749,-1.6561,82.1445,-16.108,-2.2578,82.8993,0
-15.1749,-1.6561,82.1445,-18.259,-0.81227,86.8002,0
-15.1749,-1.6561,82.1445,-17.9029,-1.344,86.2426,0
-15.1749,-1.6561,82.1445,-15.0449,-2.5112,82.6597,0
